x^(-a) + b
1, 0.0, 158, 16533270.0
1, 0.02, 214, 16520640.0
1, 0.04, 298, 16812480.0
0.8, 0.0, 247, 16580490.0
0.8, 0.02, 155, 16569000.0
0.8, 0.04, 268, 16871790.0
0.6, 0.0, 257, 16744320.0
0.6, 0.02, 349, 17026950.0
0.6, 0.04, 427, 16722090.0
0.5, 0.0, 296, 16912140.0
0.5, 0.02, 304, 16624500.0
0.5, 0.04, 542, 17049750.0
0.4, 0.0, 711, 17110170.0
0.4, 0.02, 614, 16932450.0
0.4, 0.04, 927, 16758930.0
0.2, 0.0, 529, 16112850.0
0.2, 0.02, 1175, 16756200.0
0.2, 0.04, 734, 16901760.0
